URL,Text,Links,Image URLS,Image Alt Text,Tags
"http://theartofgooglebooks.tumblr.com/post/28224384822/stuck-together-opened-and-torn-from-p-240-241
","Stuck together, opened, and torn.
From p. 240-241 of The Life and Strange Surprising Adventures of Robinson Crusoe, written by himself (1722).Â ",['http://books.google.com/books?id=BCO4JO3mbskC&ots=Wjs2iIx9lr&dq=robinson%20crusoe&pg=PA242-IA1#v=twopage&q&f=false'],['http://41.media.tumblr.com/tumblr_m7w4hmHz9N1qixa76o1_500.png'],"['Stuck together, opened, and torn.\nFrom p. 240-241 of The Life and Strange Surprising Adventures of Robinson Crusoe, written by himself (1722).\xa0']","['#Google Books', '#art', '#book art', '#book arts', '#books', '#digital art', '#digitization', '#libraries', '#library', '#lit', '#new media', '#old books', '#photography', '#rare books', '#ripped', '#tech', '#torn', '#typography', '#used books', '#water damage', '#Robinson Crusoe']"
"http://theartofgooglebooks.tumblr.com/post/28125110552/reconstructed-page-turning-gesture-from
","
Reconstructed page-turning gesture.
From Teacherâ€™s Manual for Freehand Drawing in Intermediate Schools by Walter Smith (1879).Â Original from Harvard University. Digitized May 9, 2007.
",['http://books.google.com/books?id=zgUCAAAAYAAJ&ots=51mgZGm0ax&dq=drawing%20book&pg=PA281-IA1#v=twopage&q&f=false'],['http://38.media.tumblr.com/tumblr_m7tnhg9kWl1qixa76o1_500.gif'],"['\nReconstructed page-turning gesture.\nFrom Teacher&rsquo;s Manual for Freehand Drawing in Intermediate Schools by Walter Smith (1879).\xa0Original from Harvard University. Digitized May 9, 2007.\n']","['#Google Books', '#digitization', '#art', '#lit', '#tech', '#books', '#motion', '#movement', '#page turning', '#gif', '#flipping', '#used books', '#old books', '#rare books', '#book art', '#book arts', '#library', '#libraries', '#photography', '#new media', '#digital art']"
"http://theartofgooglebooks.tumblr.com/post/28125107684/inkstain-constellation-from-elements-of
","Inkstain constellation.Â 
From Elements of Chemistry byÂ Antoine Laurent Lavoisier,Â trans. by R. Kerr (1802).Â Original from Oxford University. Digitized September 15, 2006.",['http://books.google.com/books?id=CGwDAAAAQAAJ&ots=cdZ0QHNieT&dq=books&pg=PA55#v=onepage&q&f=false'],['http://41.media.tumblr.com/tumblr_m7ssn2YpLY1qixa76o1_400.png'],"['Inkstain constellation.\xa0\nFrom Elements of Chemistry by\xa0Antoine Laurent Lavoisier,\xa0trans. by R. Kerr (1802).\xa0Original from Oxford University. Digitized September 15, 2006.']","['#Google Books', '#digitization', '#art', '#lit', '#tech', '#books', '#ink', '#splatter', '#constellation', '#used books', '#old books', '#rare books', '#book art', '#book arts', '#library', '#libraries', '#photography', '#typography', '#new media', '#digital art']"
"http://theartofgooglebooks.tumblr.com/post/28125103890/employees-hands-interact-with-printed-hands
","Employeeâ€™s hands interact with printed hands, restraining and consoling.
From p. 40-41 of A Progressive Drawing Book for Beginners by Philip Henry Delamotte (1869).Â Original from Oxford University. Digitized September 7, 2006.",['http://books.google.com/books?id=YSsDAAAAQAAJ&ots=UFgaYiKSAX&dq=drawing%20book&pg=RA2-PA41#v=twopage&q&f=false'],['http://41.media.tumblr.com/tumblr_m7tlzqLT211qixa76o1_500.png'],"['Employee&rsquo;s hands interact with printed hands, restraining and consoling.\nFrom p. 40-41 of A Progressive Drawing Book for Beginners by Philip Henry Delamotte (1869).\xa0Original from Oxford University. Digitized September 7, 2006.']","['#Google Books', '#digitization', '#art', '#lit', '#tech', '#books', '#hands', '#employee', '#cots', '#motion', '#movement', '#interaction', '#used books', '#old books', '#rare books', '#book art', '#book arts', '#library', '#libraries', '#photography', '#new media', '#digital art']"
"http://theartofgooglebooks.tumblr.com/post/28099957952/reanimated-ink-stain-from-the-elements-of
","Reanimated ink stain.
From The Elements of Book-Keeping by Patrick Kelly (1805).Â Original from the University of California. Digitized December 13, 2007.",['http://books.google.com/books?id=QAVMAAAAIAAJ&ots=93myt4EIH3&dq=books&pg=PA41#v=twopage&q&f=false'],['http://38.media.tumblr.com/tumblr_m7ss51WDZG1qixa76o1_500.gif'],"['Reanimated ink stain.\nFrom The Elements of Book-Keeping by Patrick Kelly (1805).\xa0Original from the University of California. Digitized December 13, 2007.']","['#Google Books', '#digitization', '#art', '#lit', '#tech', '#books', '#gif', '#ink', '#stained', '#reanimated', '#used books', '#old books', '#rare books', '#book art', '#book arts', '#library', '#libraries', '#photography', '#video', '#new media', '#digital art']"
"http://theartofgooglebooks.tumblr.com/post/28099953629/employees-fingers-corrected-with-ghostly
","Employeeâ€™s fingers corrected with ghostly gradient.
From the front matter of Of the Integral Calculus by Maria Gaetana Agnesi, John Hellins, and Francis Maseres (1801).Â Original from the New York Public Library. Digitized June 23, 2006.",['http://books.google.com/books?id=o54AAAAAMAAJ&ots=xASKQr2xGG&dq=books&pg=PP2#v=twopage&q&f=false'],['http://40.media.tumblr.com/tumblr_m7ssq4lC7M1qixa76o1_500.png'],"['Employee&rsquo;s fingers corrected with ghostly gradient.\nFrom the front matter of Of the Integral Calculus by Maria Gaetana Agnesi, John Hellins, and Francis Maseres (1801).\xa0Original from the New York Public Library. Digitized June 23, 2006.']","['#Google Books', '#digitization', '#art', '#lit', '#tech', '#books', '#employee', '#hand', '#fingers', '#autocorrect', '#gradient', '#ghostly', '#page turning', '#used books', '#old books', '#rare books', '#book art', '#book arts', '#library', '#libraries', '#photography', '#new media', '#digital art']"
"http://theartofgooglebooks.tumblr.com/post/28099948448/foxing-throughout-the-historic-gallery-of
","Foxing.
Throughout The Historic Gallery of Portraits and Paintings (1807).Â Original from the New York Public Library. Digitized July 19, 2007.",['http://books.google.com/books?id=RwIFAAAAYAAJ&ots=qq5LwwiJNA&dq=books&pg=PA288#v=onepage&q&f=false'],"['http://40.media.tumblr.com/tumblr_m7ssj5jsMs1qixa76o1_500.png', 'http://40.media.tumblr.com/tumblr_m7ssj5jsMs1qixa76o2_250.png', 'http://40.media.tumblr.com/tumblr_m7ssj5jsMs1qixa76o3_250.png']","['', '', '']","['#Google Books', '#digitization', '#art', '#lit', '#tech', '#books', '#foxing', '#plates', '#tissue', '#obscured', '#used books', '#old books', '#rare books', '#book art', '#book arts', '#photography', '#new media', '#digital art']"
"http://theartofgooglebooks.tumblr.com/post/28006859467/supposed-spectres-neon-moir%C3%A9-over
","â€œSupposed Spectres.â€ù
Neon moirÃ© over black-and-white engraving.
From p. 55 of Zigzag Journeys in Classic Lands: or, Tommy Tobyâ€™s Trip to Mount Parnassus by Hezekiah Butterworth (1880).Â Original from Harvard University. Digitized August 22, 2007.",['http://books.google.com/books?id=ffcLAAAAYAAJ&ots=K9tp_Slhn_&dq=classic&pg=PA55#v=onepage&q&f=false'],['http://40.media.tumblr.com/tumblr_m7qkc4BUfs1qixa76o1_400.png'],"['&ldquo;Supposed Spectres.&rdquo;\nNeon moir\xe9 over black-and-white engraving.\nFrom p. 55 of Zigzag Journeys in Classic Lands: or, Tommy Toby&rsquo;s Trip to Mount Parnassus by Hezekiah Butterworth (1880).\xa0Original from Harvard University. Digitized August 22, 2007.']","['#Google Books', '#digitization', '#art', '#lit', '#tech', '#books', '#neon', '#moir\xe9', '#engraving', '#illustration', '#plate', '#spectres', '#shadows', '#used books', '#old books', '#rare books', '#book art', '#book arts', '#library', '#libraries', '#photography', '#new media', '#digital art']"
"http://theartofgooglebooks.tumblr.com/post/28006848696/an-enigma-employees-hands-distorted-with
","â€œAn Enigma.â€ù
Employeeâ€™s hands distorted, with portions corrected to white.
From p. 104 of The Juvenile Forget Me Not by Mrs. C. S. Hall (1830).Â Original from the New York Public Library. Digitized November 15, 2006.",['http://books.google.com/books?id=uxgfAAAAMAAJ&ots=-Rsde1TgqO&dq=juvenile&pg=PA104-IA3#v=twopage&q&f=false'],['http://40.media.tumblr.com/tumblr_m7oqisZL0C1qixa76o1_500.png'],"['&ldquo;An Enigma.&rdquo;\nEmployee&rsquo;s hands distorted, with portions corrected to white.\nFrom p. 104 of The Juvenile Forget Me Not by Mrs. C. S. Hall (1830).\xa0Original from the New York Public Library. Digitized November 15, 2006.']","['#Google Books', '#digitization', '#art', '#lit', '#tech', '#books', '#employee', '#hands', '#motion', '#movement', '#distortion', '#rings', '#autocorrect', '#used books', '#old books', '#rare books', '#book art', '#book arts', '#library', '#libraries', '#photography', '#typography', '#new media', '#digital art']"
"http://theartofgooglebooks.tumblr.com/post/27937329155/turning-page-collides-with-illustration-from-the
","Turning page collides with illustration.
From The Juvenile Miscellany, or, Friend of Youth, v.1 (1826).Â Original from the New York Public Library. Digitized January 8, 2009.",['http://books.google.com/books?id=zLY9AAAAYAAJ&ots=BJBv4nhc8C&dq=juvenile&pg=RA2-PA91#v=onepage&q&f=false'],"['http://40.media.tumblr.com/tumblr_m7oqdajDDB1qixa76o1_500.png', 'http://40.media.tumblr.com/tumblr_m7oqdajDDB1qixa76o2_500.png']","['', '']","['#Google Books', '#digitization', '#art', '#lit', '#tech', '#books', '#motion', '#movement', '#employee', '#page turning', '#engraving', '#plate', '#illustration', '#graveyard', '#children', '#used books', '#old books', '#rare books', '#book art', '#book arts', '#library', '#libraries', '#photography', '#typography', '#new media', '#digital art']"
"http://theartofgooglebooks.tumblr.com/post/27937325136/drawings-dogs-and-buildings-from-the-juvenile
","Drawings: dogs and buildings.
From The Juvenile Drawing-Book by John Rubens Smith (1844).Â Original from Harvard University. Digitized April 24, 2007.",['http://books.google.com/books?id=UH0BAAAAYAAJ&ots=OXcR5hF-dA&dq=juvenile&pg=PT65#v=onepage&q&f=false'],"['http://41.media.tumblr.com/tumblr_m7oredrrjJ1qixa76o4_250.png', 'http://41.media.tumblr.com/tumblr_m7oredrrjJ1qixa76o6_r1_250.png', 'http://36.media.tumblr.com/tumblr_m7oredrrjJ1qixa76o7_r1_250.png', 'http://41.media.tumblr.com/tumblr_m7oredrrjJ1qixa76o5_250.png']","['', '', '', '']","['#Google Books', '#digitization', '#art', '#lit', '#tech', '#books', u""#children's books"", u'#drawing', '#illustration', '#dogs', '#used books', '#old books', '#rare books', '#book art', '#book arts', '#library', '#libraries', '#photography', '#new media', '#digital art']"
"http://theartofgooglebooks.tumblr.com/post/27937319022/water-damage-and-autolink-vistas-from-the-front
","Water-damage-and-autolink vistas.Â 
From the front matter of Cobbâ€™s Juvenile ReaderÂ by Lyman Cobb (1839).Â Original from the New York Public Library. Digitized September 21, 2006.",['http://books.google.com/books?id=WE8SAAAAIAAJ&ots=qWJlj0J_gL&dq=juvenile&pg=PR10#v=twopage&q&f=false'],"['http://41.media.tumblr.com/tumblr_m7oqzczfFQ1qixa76o2_500.png', 'http://36.media.tumblr.com/tumblr_m7oqzczfFQ1qixa76o1_500.png']","['', '']","['#Google Books', '#digitization', '#art', '#lit', '#tech', '#books', '#water damage', '#autolinks', '#table of contents', '#mountains', '#used books', '#old books', '#rare books', '#book art', '#book arts', '#library', '#libraries', '#photography', '#typography', '#new media', '#digital art']"
"http://theartofgooglebooks.tumblr.com/post/27877313491/marbled-endpapers-in-high-contrast-and
","Marbled endpapers in high contrast (and greyscale).
From Historico-Topographica DescriptioÂ by Michael Wening (1723). Original from the Bavarian State Library. Digitized January 27, 2012.",['http://books.google.com/books?id=Y_9OAAAAcAAJ&lpg=PT548&ots=lg1hTRJCla&dq=muppet&pg=PT976#v=twopage&q&f=false'],['http://36.media.tumblr.com/tumblr_m7n67lRCgf1qixa76o1_500.png'],"['Marbled endpapers in high contrast (and greyscale).\nFrom Historico-Topographica Descriptio\xa0by Michael Wening (1723). Original from the Bavarian State Library. Digitized January 27, 2012.']","['#Google Books', '#digitization', '#art', '#lit', '#tech', '#books', '#marbled paper', '#black and white', '#greyscale', '#high contrast', '#clips', '#used books', '#old books', '#rare books', '#book art', '#book arts', '#library', '#libraries', '#photography', '#new media', '#digital art']"
"http://theartofgooglebooks.tumblr.com/post/27877308595/blue-paper-behind-cut-out-illustration-of
","Blue paper behind cut out illustration of Themistocles (So-called).
From p. 182 of Outlines of Greek History: With a Survey of Ancient Oriental Nations by William Carey Morey (1903).Â Original from the University of Wisconsin - Madison. Digitized January 15, 2009.",['http://books.google.com/books?id=FjPPAAAAMAAJ&ots=47a9qdMjX9&dq=obama&pg=PA182#v=onepage&q&f=false'],['http://40.media.tumblr.com/tumblr_m7ldz03cRr1qixa76o1_400.png'],"['Blue paper behind cut out illustration of Themistocles (So-called).\nFrom p. 182 of Outlines of Greek History: With a Survey of Ancient Oriental Nations by William Carey Morey (1903).\xa0Original from the University of Wisconsin - Madison. Digitized January 15, 2009.']","['#Google Books', '#digitization', '#art', '#lit', '#tech', '#books', '#cut out', '#blue paper', '#Themistocles', '#so-called', '#used books', '#old books', '#rare books', '#book art', '#book arts', '#library', '#libraries', '#photography', '#typography', '#new media', '#digital art']"
"http://theartofgooglebooks.tumblr.com/post/27762899849/greyscale-vs-black-and-white-in-one-plate-from
","Greyscale vs. black-and-white in one plate.
From p. 10 of The Cap and Gown, v. 10 (1915).Â Original from the University of Michigan. Digitized January 6, 2009.",['http://books.google.com/books?id=98DOAAAAMAAJ&ots=QKM9LMRK2I&dq=cap&pg=PA10#v=onepage&q&f=false'],['http://40.media.tumblr.com/tumblr_m7kecjqbW91qixa76o1_400.png'],"['Greyscale vs. black-and-white in one plate.\nFrom p. 10 of The Cap and Gown, v. 10 (1915).\xa0Original from the University of Michigan. Digitized January 6, 2009.']","['#Google Books', '#digitization', '#art', '#lit', '#tech', '#books', '#photography', '#new media', '#digital art', '#glitch', '#used books', '#old books', '#rare books', '#book art', '#book arts', '#library', '#libraries', '#greyscale', '#black and white', '#high contrast', '#portraits']"
"http://theartofgooglebooks.tumblr.com/post/27762898061/plates-photographed-through-protectivedecorative
","Plates photographed through protective/decorative tissue.
Throughout Red Cap Tales: Stolen from the Treasure Chest of the Wizard of the North by Samuel Rutherford Crockett, Sir Walter Scott, and Simon Harmon Vedder (1904).Â Original from the University of Michigan. Digitized May 23, 2007.",['http://books.google.com/books?id=rhg1AAAAMAAJ&ots=A8DLKjxcNx&dq=cap&pg=PA170-IA1#v=onepage&q&f=false'],"['http://41.media.tumblr.com/tumblr_m7keiqKqbw1qixa76o1_250.png', 'http://41.media.tumblr.com/tumblr_m7keiqKqbw1qixa76o2_250.png', 'http://41.media.tumblr.com/tumblr_m7keiqKqbw1qixa76o3_250.png', 'http://40.media.tumblr.com/tumblr_m7keiqKqbw1qixa76o4_250.png']","['', '', '', '']","['#Google Books', '#digitization', '#art', '#lit', '#tech', '#books', '#tissue', '#obscured', '#decorative', '#used books', '#old books', '#rare books', '#book art', '#book arts', '#library', '#libraries', '#photography', '#typography', '#new media', '#digital art']"
"http://theartofgooglebooks.tumblr.com/post/27762895927/good-luck-trying-to-navigate-with-these-charts
","Good luck trying to navigate with these charts (left folded).
Throughout Epitome of the Art of Navigation: or, a Short, Easy and Methodical Way to become a Compleat Navigator by James Atkinson (1770).Â Original from the University of Michigan. Digitized May 19, 2006.",['http://books.google.com/books?id=XZ7gRKWTsJAC&ots=vfBKyEfVD3&dq=%22the%20art%20of%22&pg=PA122-IA1#v=onepage&q&f=false'],"['http://36.media.tumblr.com/tumblr_m7kfckaqRI1qixa76o2_250.png', 'http://41.media.tumblr.com/tumblr_m7kfckaqRI1qixa76o3_250.png', 'http://40.media.tumblr.com/tumblr_m7kfckaqRI1qixa76o1_250.png']","['', '', '']","['#Google Books', '#digitization', '#art', '#lit', '#tech', '#books', '#maps', '#cartography', '#navigation', '#charts', '#folded', '#obscured', '#used books', '#old books', '#rare books', '#book art', '#book arts', '#library', '#libraries', '#photography', '#typography', '#new media', '#digital art']"
"http://theartofgooglebooks.tumblr.com/post/27697243270/scribbles-doodles-and-drawings-everywhere
","Scribbles, doodles, and drawings everywhere.Â 
Throughout The Principles of Arithmetic by Joseph Ray (1856). Original from Harvard University. Digitized February 6, 2007.
More:
",['http://books.google.com/books?id=OsfaEdtUVGIC&ots=qBNh-QHN5U&dq=arithmetic&pg=PA374#v=twopage&q&f=false'],"['http://41.media.tumblr.com/tumblr_m7il5gVKE01qixa76o1_500.png', 'http://41.media.tumblr.com/tumblr_m7il5gVKE01qixa76o5_250.png', 'http://36.media.tumblr.com/tumblr_m7il5gVKE01qixa76o7_250.png', 'http://41.media.tumblr.com/tumblr_m7il5gVKE01qixa76o3_500.png']","['', '', '', '']","['#Google Books', '#digitization', '#art', '#lit', '#tech', '#books', '#drawing', '#illustration', '#doodles', '#textbooks', '#math', '#arithmetic', '#used books', '#old books', '#rare books', '#book art', '#book rts', '#library', '#libraries', '#photography', '#typography', '#new media', '#digital art']"
"http://theartofgooglebooks.tumblr.com/post/27697241388/black-and-white-plate-with-neon-moir%C3%A9-torn-what
","Black and white plate with neon moirÃ©, torn.Â What are they all looking at?
From p. 91 of Our Young Folks, v.1, ed. by John Townsend Trowbridge, Lucy Larcom, and Gail Hamilton (1865).Â Original from the University of Michigan. Digitized June 15, 2007.",['http://books.google.com/books?id=pW83AAAAMAAJ&lpg=PA287&ots=srsFL9DTDZ&dq=rebus&pg=PA91#v=onepage&q&f=false'],['http://40.media.tumblr.com/tumblr_m7hcdgGk4b1qixa76o1_500.png'],"['Black and white plate with neon moir\xe9, torn.\xa0What are they all looking at?\nFrom p. 91 of Our Young Folks, v.1, ed. by John Townsend Trowbridge, Lucy Larcom, and Gail Hamilton (1865).\xa0Original from the University of Michigan. Digitized June 15, 2007.']","['#Google Books', '#digitization', '#art', '#lit', '#tech', '#books', '#ripped', '#torn', '#engraving', '#plate', '#neon', '#Victorian', '#used books', '#old books', '#rare books', '#book art', '#book arts', '#library', '#libraries', '#photography', '#typography', '#new media', '#digital art']"
"http://theartofgooglebooks.tumblr.com/post/27697238700/invisiblestories-abia
","invisiblestories:
â€œâ€_abiaâ€ù
",['http://invisiblestories.tumblr.com/post/27685632111/abia'],['http://36.media.tumblr.com/tumblr_m7i1mqK4231qzbcgoo1_500.png'],['invisiblestories:\n\n\u201c\u2026abia\u201d\n'],['#reblogged']
"http://theartofgooglebooks.tumblr.com/post/27651378574/paul-gooding-of-university-college-london-talks
","Paul Gooding of University College London talks about The Art of Google Books at DH2012 as part of his lecture The Myth of the New: Mass Digitization, Distant Reading and the Future of the Book.
This I quite like. Itâ€™s a Tumblr called The Art of Google Books, which is great. It just basically invites people to troll Google Books, finding random pages that just went wrong.
And this is an example: you can see the fingers down at the bottom of the page of the person who is doing it and it looks like theyâ€™re looking after the book, because theyâ€™ve got thimbles on, which is nice, but the page is basically useless. You canâ€™t go back. This is a basket case. You canâ€™t OCR that, ever.Â 
","['https://twitter.com/pmgooding', 'http://www.dh2012.uni-hamburg.de/', 'http://lecture2go.uni-hamburg.de/konferenzen/-/k/13987']",['http://41.media.tumblr.com/tumblr_m7h9g7OWup1qixa76o1_500.png'],"['Paul Gooding of University College London talks about The Art of Google Books at DH2012 as part of his lecture The Myth of the New: Mass Digitization, Distant Reading and the Future of the Book.\n\nThis I quite like. It&rsquo;s a Tumblr called The Art of Google Books, which is great. It just basically invites people to troll Google Books, finding random pages that just went wrong.\nAnd this is an example: you can see the fingers down at the bottom of the page of the person who is doing it and it looks like they&rsquo;re looking after the book, because they&rsquo;ve got thimbles on, which is nice, but the page is basically useless. You can&rsquo;t go back. This is a basket case. You can&rsquo;t OCR that, ever.\xa0\n']","['#Google Books', '#digitization', '#DH2012', '#Paul Gooding', '#UCL', '#University College London', '#Digital Humanities 2012', '#digital humanities']"
"http://theartofgooglebooks.tumblr.com/post/27623092300/writing-sample-address-matched-with-current-street
","Writing sample address matched with current Street View on Google Maps.
From p. 138 of Lessons in Language and Literature by Huber Gray Buehler and Caroline Woodbridge Hotchkiss (1906).Original from Indiana University. Digitized May 28, 2009. (Map)","['http://books.google.com/books?id=LifWAAAAMAAJ&ots=2fqEQh56-H&dq=speller&pg=PA138#v=onepage&q&f=false', 'https://maps.google.com/maps?q=29+Washington+Street,+Boston,+MA&hl=en&ll=42.372575,-71.063261&spn=0.009036,0.017681&sll=37.0625,-95.677068&sspn=39.592876,72.421875&oq=29+washington+street&hnear=29+Washington+St,+Boston,+Suffolk,+Massachusetts+02129&t=m&z=16&layer=c&cbll=42.37297,-71.064649&panoid=CO_28ZDbIFyfp4A5Mqt7sw&cbp=12,43.92,,0,-11.14']","['http://41.media.tumblr.com/tumblr_m7dw0glTgK1qixa76o1_500.png', 'http://40.media.tumblr.com/tumblr_m7dw0glTgK1qixa76o2_500.png']","['', '']","['#Google Books', '#digitization', '#art', '#lit', '#tech', '#books', '#Google Maps', '#address', '#Street View', '#used books', '#old books', '#rare books', '#book art', '#book arts', '#library', '#libraries', '#photography', '#typography', '#handwriting', '#new media', '#digital art']"
"http://theartofgooglebooks.tumblr.com/post/27623090523/handwriting-practice-doodle-from-the-back-matter
","Handwriting practice doodle.
From the back matter of National Elementary Speller by James Madison Watson (1863).Â Original from Harvard University. Digitized April 5, 2007.",['http://books.google.com/books?id=_u0AAAAAYAAJ&ots=ImxIYu2Pgg&dq=speller&pg=PA161#v=onepage&q&f=false'],['http://40.media.tumblr.com/tumblr_m7drj1u28j1qixa76o1_r1_400.png'],"['Handwriting practice doodle.\nFrom the back matter of National Elementary Speller by James Madison Watson (1863).\xa0Original from Harvard University. Digitized April 5, 2007.']","['#Google Books', '#digitization', '#art', '#lit', '#tech', '#books', '#doodle', '#scribble', '#handwriting', '#children', u""#children's books"", u""#children's literature"", u'#used books', '#old books', '#rare books', '#book art', '#book arts', '#library', '#libraries', '#photography', '#typography', '#new media', '#digital art']"
"http://theartofgooglebooks.tumblr.com/post/27623088898/invisiblestories-digitization-of-hans-meyers
","invisiblestories:
Digitization of Hans Meyerâ€™s Across East African Glaciers: an account of the first ascent of Kilimanjaro
(Or, â€œGlaciers.â€ù)
",['http://invisiblestories.tumblr.com/post/27538155730/digitization-of-hans-meyers-across-east-african'],['http://41.media.tumblr.com/tumblr_m7e6zm49i11qzbcgoo1_500.jpg'],"['invisiblestories:\n\nDigitization of Hans Meyer\u2019s Across East African Glaciers: an account of the first ascent of Kilimanjaro\n(Or, \u201cGlaciers.\u201d)\n']",['#reblogged']
"http://theartofgooglebooks.tumblr.com/post/27549564771/two-pages-juxtaposed-by-tear-from-p-8-of
","Two pages juxtaposed by tear.
From p. 8 of Merrillâ€™s Word and Sentence Book: A Practical Speller Designed to Teach the Form, Pronunciation, Meaning, and Use of Common Words by James Ormond Wilson and Mary Wilson (1891). Original from Harvard University. Digitized March 21, 2007.",['http://books.google.com/books?id=sJIAAAAAYAAJ&ots=rIHrALnapt&dq=speller&pg=PA8#v=onepage&q=speller&f=false'],['http://40.media.tumblr.com/tumblr_m7ds54sgRQ1qixa76o1_500.png'],"['Two pages juxtaposed by tear.\nFrom p. 8 of Merrill&rsquo;s Word and Sentence Book: A Practical Speller Designed to Teach the Form, Pronunciation, Meaning, and Use of Common Words by James Ormond Wilson and Mary Wilson (1891). Original from Harvard University. Digitized March 21, 2007.']","['#Google Books', '#digitization', '#art', '#lit', '#tech', '#books', '#ripped', '#juxtaposed', '#used books', '#old books', '#rare books', '#book art', '#book arts', '#library', '#libraries', '#photography', '#typography', '#new media', '#digital art']"
"http://theartofgooglebooks.tumblr.com/post/27549563366/alphabet-rent-by-artificial-gutter-from-critical
","Alphabet rent by artificial gutter.
From Critical Pronouncing Spelling Book by Hezekiah Burhans (1825).Â Original from Harvard University. Digitized March 23, 2007.",['http://books.google.com/books?id=KaEAAAAAYAAJ&ots=E5dyrOf_xz&dq=speller&pg=PA14#v=twopage&q&f=false'],['http://41.media.tumblr.com/tumblr_m7du6gopAN1qixa76o1_500.png'],"['Alphabet rent by artificial gutter.\nFrom Critical Pronouncing Spelling Book by Hezekiah Burhans (1825).\xa0Original from Harvard University. Digitized March 23, 2007.']","['#Google Books', '#digitization', '#art', '#lit', '#tech', '#books', '#alphabet', '#crooked', '#photography', '#typography', '#used books', '#old books', '#rare books', '#book art', '#book arts', '#library', '#libraries', '#new media', '#digital art']"
"http://theartofgooglebooks.tumblr.com/post/27549561782/employees-hands-on-a-blue-ground
","Employeeâ€™s hands on a blue ground.
FromÂ Zwey-Einiger Hymenaeus, Oder Oesterreich-LÃ_neburgischer Frid- und Freuden-voller VermÃ_hlungs-Gott by Heinrich Ignaz Franz Biber (1699).Â Original from the Bavarian State Library. Digitized March 19, 2012.",['http://books.google.com/books?id=ZjZQAAAAcAAJ&lpg=PT41&ots=OeqAJPbbnE&dq=speller&pg=PT54#v=twopage&q&f=false'],"['http://40.media.tumblr.com/tumblr_m7dw7wlAt31qixa76o1_250.png', 'http://40.media.tumblr.com/tumblr_m7dw7wlAt31qixa76o2_250.png']","['', '']","['#Google Books', '#recent', '#digitization', '#art', '#lit', '#tech', '#books', '#hands', '#fingers', '#employee', '#blue', '#used books', '#old books', '#rare books', '#book art', '#book arts', '#library', '#libraries', '#photography', '#new media', '#digital art']"
"http://theartofgooglebooks.tumblr.com/post/27527309066/motion-movement-distortion-from-the-front
","Motion, movement, distortion.Â 
From the front matter of Poetry for Children, ed. by Lucy Aikin (1806).Â Original from Oxford University. Digitized September 26, 2006.","[""http://books.google.com/books?id=pbUDAAAAQAAJ&ots=UlZHeJG-ps&dq=children's&pg=PP2#v=twopage&q&f=false""]","['http://36.media.tumblr.com/tumblr_m7dwt28U6o1qixa76o1_500.png', 'http://40.media.tumblr.com/tumblr_m7dwt28U6o1qixa76o2_250.png', 'http://36.media.tumblr.com/tumblr_m7dwt28U6o1qixa76o3_250.png']","['', '', '']","['#Google Books', '#digitization', '#art', '#lit', '#tech', '#books', '#motion', '#movement', '#employee', '#hands', '#high contrast', '#black and white', '#distortion', '#used books', '#old books', '#rare books', '#book art', '#book arts', '#library', '#libraries', '#photography', '#typography', '#new media', '#digital art']"
"http://theartofgooglebooks.tumblr.com/post/27527304508/paper-ephemera-used-as-bookmarks-as-found-in-the
","Paper ephemera used as bookmarks.
As found in The New American Second Reader by Epes Sargent and Amasa May (1871).Â Original from Princeton University. Digitized March 21, 2008.",['http://books.google.com/books?id=k30XAAAAYAAJ&ots=APUNY-wIiy&dq=speller&pg=PA21#v=twopage&q&f=false'],"['http://40.media.tumblr.com/tumblr_m7dvlrJdmr1qixa76o1_500.png', 'http://41.media.tumblr.com/tumblr_m7dvlrJdmr1qixa76o2_500.png']","['', '']","['#Google Books', '#digitization', '#art', '#lit', '#tech', '#books', '#bookmarks', '#paper ephemera', '#used books', '#old books', '#rare books', '#book art', '#book arts', '#library', '#libraries', '#photography', '#typography', '#new media', u""#children's books"", u""#children's literature"", u'#textbooks', '#reading']"
"http://theartofgooglebooks.tumblr.com/post/27527298688/scribbles-and-rudimentary-writing-from-p-14-15
","Scribbles and rudimentary writing.
From p. 14-15 of The American Spelling Book: Containing the Rudiments of the English Language by Noah Webster (1816).Â Original from the New York Public Library. Digitized February 9, 2007.",['http://books.google.com/books?id=x7EqAAAAMAAJ&ots=op_GG3Trq6&dq=speller&pg=PA15#v=onepage&q&f=false'],"['http://36.media.tumblr.com/tumblr_m7dr6kgfUh1qixa76o1_500.png', 'http://41.media.tumblr.com/tumblr_m7dr6kgfUh1qixa76o2_500.png']","['', '']","['#Google Books', '#digitization', '#art', '#lit', '#tech', '#books', '#handwriting', '#writing', '#children', '#scribbles', u""#children's books"", u""#children's literature"", u'#speller', '#spelling', '#school', '#used books', '#old books', '#rare books', '#book art', '#book arts', '#library', '#libraries', '#photography', '#typography', '#new media', '#digital art']"
